work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,SE,FT,Data_Scientist,300000,US,0,US,M
2023,SE,FT,Data_Scientist,300000,US,0,US,M
2023,SE,FT,Data_Engineer,300000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,300000,US,0,US,M
2023,MI,FT,Machine_Learning_Engineer,300000,GB,0,GB,M
2023,SE,FT,Machine_Learning_Engineer,328400,US,100,US,M
2023,MI,FT,Machine_Learning_Engineer,300000,US,0,US,M
2023,MI,FT,ML_Engineer,300000,AU,0,AU,M
2023,SE,FT,Machine_Learning_Scientist,300000,US,0,US,M
2023,MI,FT,Research_Engineer,300000,US,0,US,M
2023,SE,FT,Research_Scientist,303050,US,0,US,M
2023,SE,FT,Research_Scientist,303050,US,0,US,M
2023,SE,FT,Machine_Learning_Software_Engineer,302000,US,0,US,M
2023,SE,FT,Data_Scientist,300240,US,0,US,M
2023,SE,FT,Data_Scientist,300240,US,0,US,M
2023,SE,FT,Data_Infrastructure_Engineer,300105,US,0,US,M
2023,SE,FT,Research_Engineer,300000,US,0,US,M
2023,MI,FT,Research_Engineer,300000,US,0,US,M
2023,SE,FT,Data_Engineer,300000,US,100,US,M
2023,SE,FT,Machine_Learning_Engineer,300000,US,0,US,M
2023,SE,FT,Data_Scientist,300000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,300000,US,0,US,M
2023,SE,FT,Data_Engineer,300000,US,100,US,M
2023,MI,FT,Machine_Learning_Engineer,300000,US,0,US,M
2023,SE,FT,Data_Engineer,300000,US,0,US,M
2023,SE,FT,Data_Engineer,300000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,300000,US,0,US,M
2023,SE,CT,Finance_Data_Analyst,323905,FR,100,US,M
2023,MI,FT,Machine_Learning_Engineer,300000,US,0,US,M
2023,SE,FT,Data_Engineer,300000,US,0,US,M
2023,SE,FT,Data_Scientist,297300,US,100,US,M
2023,SE,FT,Data_Science_Manager,297300,US,100,US,M
2023,SE,FT,Data_Scientist,297300,US,100,US,M
2023,SE,FT,Data_Scientist,297000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,297000,US,0,US,M
2023,MI,FT,Data_Scientist,296980,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,296400,US,0,US,M
2023,SE,FT,Data_Scientist,297300,US,100,US,M
2023,SE,FT,Machine_Learning_Engineer,296400,US,0,US,M
2023,SE,FT,Data_Scientist,296100,US,0,US,M
2023,EX,FT,Machine_Learning_Engineer,295500,US,100,US,M
2023,SE,FT,Data_Scientist,295490,US,0,US,M
2023,SE,FT,Data_Scientist,295490,US,0,US,M
2023,SE,FT,Data_Scientist,295490,US,0,US,M
2023,SE,FT,Data_Scientist,295490,US,0,US,M
2023,SE,FT,Data_Scientist,295490,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,296400,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,297300,US,100,US,M
2023,SE,FT,ML_Engineer,297300,US,100,US,M
2023,SE,FT,Data_Scientist,297300,US,100,US,M
2023,SE,FT,Data_Engineer,300000,US,0,US,M
2023,EX,FT,Data_Scientist,300000,US,0,US,M
2023,SE,FT,Data_Science_Manager,299500,US,0,US,M
2023,EX,FT,Data_Scientist,299500,US,100,US,M
2023,SE,FT,Data_Science_Manager,299500,US,0,US,M
2023,SE,FT,Data_Science_Manager,299500,US,0,US,M
2023,SE,FT,Data_Science_Manager,299500,US,0,US,M
2023,SE,FT,Data_Science_Manager,299500,US,0,US,M
2023,SE,FT,Data_Science_Manager,299500,US,0,US,M
2023,SE,FT,Data_Science_Manager,299500,US,0,US,M
2023,SE,FT,Data_Science_Manager,299500,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,299000,US,0,US,M
2023,SE,FT,Data_Scientist,297300,US,100,US,M
2023,SE,FT,Data_Science_Manager,297300,US,100,US,M
2023,SE,FT,Machine_Learning_Engineer,297300,US,100,US,M
2023,SE,FT,Machine_Learning_Engineer,297300,US,100,US,M
2023,SE,FT,Data_Scientist,297300,US,100,US,M
2023,SE,FT,Research_Scientist,303050,US,0,US,M
2023,SE,FT,Data_Scientist,295490,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,304000,US,100,US,M
2023,SE,FT,Data_Engineer,304750,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,319000,US,100,US,M
2023,SE,FT,Machine_Learning_Engineer,318300,US,100,US,M
2023,SE,FT,Machine_Learning_Engineer,318300,US,100,US,M
2023,SE,FT,Machine_Learning_Engineer,317070,US,0,US,M
2023,SE,FT,Data_Scientist,317070,US,0,US,M
2023,SE,FT,Data_Scientist,316000,US,0,US,M
2023,SE,FT,Data_Scientist,316000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,319000,US,0,US,M
2023,SE,FT,Data_Scientist,316000,US,0,US,M
2023,SE,FT,ML_Engineer,315850,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,315300,US,100,US,M
2023,EX,FT,Head_of_Data_Science,314100,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,311000,US,0,US,M
2023,SE,FT,Data_Scientist,310270,US,0,US,M
2023,SE,FT,Data_Scientist,310270,US,0,US,M
2023,SE,FT,Data_Scientist,310270,US,0,US,M
2023,SE,FT,ML_Engineer,315850,US,0,US,M
2023,SE,FT,Data_Scientist,310270,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,323300,US,0,US,M
2023,SE,FT,Data_Scientist,323300,US,0,US,M
2023,SE,FT,Machine_Learning_Scientist,325000,US,100,US,M
2023,SE,FT,Analytics_Engineering_Manager,399880,GB,50,GB,L
2023,SE,FT,Machine_Learning_Engineer,328133,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,324000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,324000,US,0,US,M
2023,SE,FT,ML_Engineer,324000,US,0,US,M
2023,SE,FT,Data_Scientist,324000,US,0,US,M
2023,SE,FT,Research_Scientist,323300,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,324000,US,0,US,M
2023,SE,FT,Research_Scientist,323300,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,323300,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,323300,US,0,US,M
2023,SE,FT,Data_Scientist,323300,US,0,US,M
2023,SE,FT,Data_Scientist,323300,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,323300,US,0,US,M
2023,SE,FT,Data_Scientist,323300,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,324000,US,0,US,M
2023,SE,FT,Data_Scientist,310270,US,0,US,M
2023,MI,FT,Data_Scientist,310000,US,0,US,M
2023,SE,FT,Data_Architect,310000,US,100,US,M
2023,SE,FT,Data_Scientist,308000,US,0,US,M
2023,SE,FT,Research_Engineer,308000,US,0,US,M
2023,SE,FT,Data_Scientist,307100,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,306400,CA,0,CA,M
2023,SE,FT,Data_Architect,306000,US,100,US,M
2023,SE,FT,Research_Engineer,306000,US,0,US,M
2023,SE,FT,Data_Architect,306000,US,100,US,M
2023,SE,FT,Data_Scientist,308000,US,0,US,M
2023,SE,FT,Data_Architect,306000,US,100,US,M
2023,SE,FT,Data_Scientist,305600,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,305600,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,305600,US,0,US,M
2023,SE,FT,Data_Scientist,305600,US,0,US,M
2023,SE,FT,AI_Architect,305100,US,100,US,M
2023,SE,FT,ML_Engineer,305000,US,0,US,M
2023,SE,FT,Data_Engineer,305000,US,100,US,M
2023,SE,FT,Data_Architect,306000,US,100,US,M
2023,SE,FT,Research_Engineer,308000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,309000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,309000,US,0,US,M
2023,SE,FT,Research_Engineer,310000,US,0,US,M
2023,SE,FT,Data_Engineer,310000,US,0,US,M
2023,EX,FT,Data_Engineer,310000,US,100,US,M
2023,EX,FT,Data_Engineer,310000,US,100,US,M
2023,EX,FT,Data_Engineer,310000,US,100,US,M
2023,EX,FT,Data_Engineer,310000,US,100,US,M
2023,SE,FT,Data_Engineer,310000,US,0,US,M
2023,SE,FT,Applied_Scientist,309400,US,0,US,L
2023,SE,FT,Applied_Scientist,309400,US,0,US,L
2023,SE,FT,Applied_Scientist,309400,US,0,US,L
2023,SE,FT,Applied_Scientist,309400,US,0,US,L
2023,SE,FT,Applied_Scientist,309400,US,0,US,L
2023,SE,FT,Applied_Scientist,309400,US,0,US,L
2023,SE,FT,Applied_Scientist,309400,US,0,US,L
2023,SE,FT,Machine_Learning_Engineer,309000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,309000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,309000,US,0,US,M
2023,SE,FT,Data_Engineer,304200,US,0,US,M
2023,SE,FT,Data_Scientist,295490,US,0,US,M
2023,SE,FT,Data_Scientist,295000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,294000,US,0,US,M
2023,SE,FT,ML_Engineer,276000,US,0,US,M
2023,SE,FT,ML_Engineer,276000,US,0,US,M
2023,SE,FT,ML_Engineer,276000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,276000,US,0,US,M
2023,SE,FT,Data_Engineer,276000,US,100,US,M
2023,SE,FT,Machine_Learning_Engineer,276000,US,0,US,M
2023,EX,FT,Head_of_Data,329500,US,0,US,M
2023,SE,FT,Data_Scientist,277000,US,0,US,M
2023,SE,FT,Data_Scientist,275500,US,0,US,M
2023,SE,FT,ML_Engineer,275300,US,100,US,M
2023,SE,FT,Data_Engineer,275300,US,100,US,M
2023,SE,FT,Analytics_Engineer,275300,US,100,US,M
2023,SE,FT,Data_Scientist,275300,US,100,US,M
2023,SE,FT,Data_Scientist,275300,US,100,US,M
2023,SE,FT,Data_Scientist,275300,US,100,US,M
2023,SE,FT,Data_Scientist,275300,US,100,US,M
2023,SE,FT,Data_Scientist,275300,US,100,US,M
2023,SE,FT,Data_Scientist,275300,US,100,US,M
2023,SE,FT,Data_Scientist,277300,GB,0,GB,M
2023,SE,FT,Machine_Learning_Engineer,278000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,280000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,280000,US,0,US,M
2023,SE,FT,Data_Analyst,280000,US,0,US,M
2023,MI,FT,Research_Scientist,280000,GB,50,GB,L
2023,SE,FT,Computer_Vision_Engineer,280000,US,0,US,M
2023,SE,FT,Computer_Vision_Engineer,280000,US,0,US,M
2023,SE,FT,Research_Scientist,278700,US,0,US,M
2023,SE,FT,Data_Scientist,277500,US,0,US,M
2023,SE,FT,Research_Scientist,278700,US,0,US,M
2023,SE,FT,Research_Scientist,278700,US,0,US,M
2023,SE,FT,Research_Scientist,278700,US,0,US,M
2023,SE,FT,Data_Scientist,278700,US,0,US,M
2023,SE,FT,Data_Scientist,278700,US,0,US,M
2023,SE,FT,Data_Scientist,278700,US,0,US,M
2023,SE,FT,Research_Scientist,278700,US,0,US,M
2023,SE,FT,Data_Engineer,278300,US,0,US,M
2023,SE,FT,Research_Scientist,278700,US,0,US,M
2023,SE,FT,Analytics_Engineer,275300,US,100,US,M
2023,SE,FT,Data_Scientist,275300,US,100,US,M
2023,SE,FT,Data_Scientist,275300,US,100,US,M
2023,SE,FT,Machine_Learning_Engineer,273400,US,100,US,M
2023,SE,FT,Machine_Learning_Engineer,273400,US,0,US,M
2023,SE,FT,Research_Engineer,273000,US,0,US,M
2023,SE,FT,Data_Scientist,272550,US,0,US,M
2023,SE,FT,Data_Scientist,272400,US,0,US,M
2023,EX,FT,Data_Science_Manager,272400,US,0,US,L
2023,SE,FT,Data_Science_Manager,272400,US,0,US,L
2023,SE,FT,Research_Scientist,273400,US,0,US,M
2023,SE,FT,Data_Scientist,272300,US,0,US,M
2023,SE,FT,Data_Science_Lead,272000,US,0,US,M
2023,SE,FT,Machine_Learning_Software_Engineer,272000,US,0,US,M
2023,SE,FT,Data_Engineer,270703,US,0,US,M
2023,SE,FT,Data_Science,270250,US,0,US,M
2023,SE,FT,ML_Engineer,270000,US,100,US,M
2023,MI,FT,Research_Scientist,270000,US,0,US,L
2023,EX,FT,Head_of_Data,270000,US,100,US,M
2023,SE,FT,Data_Scientist,272290,US,100,US,M
2023,SE,FT,Machine_Learning_Engineer,273400,US,0,US,M
2023,SE,FT,Data_Scientist,273500,US,0,US,M
2023,SE,FT,Data_Architect,274450,US,0,US,M
2023,SE,FT,Data_Scientist,275300,US,100,US,M
2023,SE,FT,Machine_Learning_Engineer,275000,US,0,US,M
2023,SE,FT,ML_Engineer,275000,DE,0,DE,M
2023,SE,FT,ML_Engineer,275000,US,0,US,M
2023,SE,FT,Data_Engineer,275000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,275000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,275000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,275000,US,0,US,M
2023,SE,FT,Research_Scientist,275000,US,0,US,M
2023,MI,FT,Data_Engineer,275000,CA,0,CA,M
2023,SE,FT,Machine_Learning_Engineer,275000,US,0,US,M
2023,MI,FT,Research_Scientist,275000,US,0,US,M
2023,MI,FT,Research_Scientist,275000,US,0,US,M
2023,SE,FT,Research_Engineer,275000,DE,0,DE,M
2023,SE,FT,Data_Engineer,275000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,275000,DE,0,DE,M
2023,SE,FT,NLP_Engineer,275000,US,0,US,M
2023,SE,FT,Machine_Learning_Scientist,280000,US,100,US,M
2023,SE,FT,Machine_Learning_Engineer,280000,US,0,US,M
2023,SE,FT,Data_Analyst,280000,US,0,US,M
2023,SE,FT,Data_Engineer,280000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,288000,US,100,US,M
2023,SE,FT,Machine_Learning_Engineer,288000,US,100,US,M
2023,SE,FT,ML_Engineer,287700,US,0,US,L
2023,SE,FT,Research_Scientist,287500,US,0,US,M
2023,SE,FT,Data_Scientist,287500,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,287500,US,0,US,M
2023,MI,FT,Machine_Learning_Engineer,287500,AU,0,AU,M
2023,SE,FT,Data_Engineer,288000,US,100,US,M
2023,MI,FT,Machine_Learning_Engineer,287500,AU,0,AU,M
2023,EX,FT,Data_Engineer,286000,US,100,US,M
2023,SE,FT,Data_Scientist,285800,US,0,US,M
2023,SE,FT,Data_Scientist,285800,US,100,US,M
2023,MI,FT,Machine_Learning_Engineer,285000,US,0,US,L
2023,SE,FT,Data_Scientist,285000,US,100,US,M
2023,SE,FT,Machine_Learning_Engineer,285000,US,0,US,M
2023,SE,FT,Data_Engineer,285000,US,0,US,M
2023,SE,FT,Data_Engineer,286000,US,0,US,M
2023,SE,FT,ML_Engineer,289076,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,289076,US,0,US,M
2023,SE,FT,Data_Operations_Engineer,289120,US,0,US,M
2023,SE,FT,Research_Scientist,293000,US,0,US,M
2023,SE,FT,Data_Engineer,293000,US,0,US,M
2023,SE,FT,Research_Engineer,293000,US,0,US,M
2023,SE,FT,Machine_Learning_Scientist,292200,US,100,US,M
2023,SE,FT,Machine_Learning_Scientist,292000,US,100,US,M
2023,SE,FT,ML_Engineer,291500,US,0,US,M
2023,SE,FT,Data_Engineer,291500,US,0,US,M
2023,SE,FT,Data_Engineer,291500,US,0,US,M
2023,SE,FT,Data_Engineer,290300,US,0,US,M
2023,SE,FT,Data_Scientist,290000,US,0,US,M
2023,SE,FT,ML_Engineer,290000,US,100,US,M
2023,EX,FT,Head_of_Data,290000,US,100,US,L
2023,SE,FT,Data_Engineer,290000,US,100,US,M
2023,SE,FT,Analytics_Engineer,289800,US,0,US,M
2023,SE,FT,Analytics_Engineer,289800,GB,0,GB,M
2023,SE,FT,Analytics_Engineer,289800,US,0,US,M
2023,SE,FT,Analytics_Engineer,289800,US,0,US,M
2023,SE,FT,Data_Architect,285000,US,100,US,M
2023,EX,FT,Business_Intelligence_Engineer,247500,US,0,US,M
2023,SE,FT,Research_Scientist,285000,US,0,US,M
2023,SE,FT,Data_Engineer,284310,US,0,US,M
2023,SE,FT,Data_Scientist,281000,CA,0,CA,M
2023,SE,FT,Research_Engineer,281000,US,0,US,M
2023,SE,FT,Data_Scientist,281000,CA,0,CA,M
2023,SE,FT,Data_Scientist,280889,US,0,US,M
2023,SE,FT,Data_Scientist,280889,US,0,US,M
2023,SE,FT,Data_Scientist,280830,CA,100,CA,M
2023,MI,FT,Machine_Learning_Engineer,280700,US,100,US,M
2023,SE,FT,Data_Scientist,281000,CA,0,CA,M
2023,SE,FT,Data_Engineer,280600,US,0,US,M
2023,SE,FT,Data_Architect,280100,US,100,US,M
2023,SE,FT,Data_Architect,280100,US,100,US,M
2023,SE,FT,Machine_Learning_Engineer,280000,US,0,US,M
2023,MI,FT,Data_Science,280000,US,0,US,M
2023,SE,FT,Data_Scientist,280000,US,100,US,M
2023,SE,FT,Data_Engineer,280000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,280000,US,0,US,M
2023,SE,FT,Data_Engineer,280600,US,0,US,M
2023,EN,FT,Applied_Scientist,281700,US,0,US,M
2023,SE,FT,Data_Engineer,282000,US,0,US,M
2023,SE,FT,Data_Engineer,282000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,284310,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,284050,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,284000,US,100,US,M
2023,EX,FT,Data_Engineer,284000,US,100,US,M
2023,SE,FT,Machine_Learning_Engineer,283780,US,0,US,M
2023,SE,FT,Deep_Learning_Engineer,283780,US,0,US,M
2023,SE,FT,Data_Engineer,283780,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,283780,US,0,US,M
2023,SE,FT,Data_Engineer,283780,US,0,US,M
2023,SE,FT,Deep_Learning_Engineer,283780,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,283780,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,283780,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,283200,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,283200,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,283200,US,100,US,M
2023,SE,FT,Research_Scientist,283050,US,0,US,M
2023,SE,FT,Data_Scientist,283000,US,0,US,M
2023,SE,FT,Data_Engineer,284310,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,247500,US,0,US,M
2023,SE,FT,Business_Intelligence_Engineer,247500,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,247500,US,0,US,M
2023,SE,FT,Data_Engineer,225000,US,0,US,M
2023,SE,FT,Data_Scientist,225000,US,0,US,M
2023,SE,FT,Data_Scientist,225000,US,0,US,M
2023,SE,FT,Data_Scientist,225000,US,100,US,M
2023,SE,FT,Data_Scientist,225000,US,0,US,M
2023,SE,FT,Data_Scientist,225000,US,100,US,M
2023,SE,FT,Data_Engineer,225000,US,0,US,M
2023,SE,FT,Data_Scientist,225000,US,0,US,M
2023,SE,FT,Data_Scientist,225000,US,0,US,M
2023,SE,FT,Machine_Learning_Scientist,225000,US,100,US,M
2023,SE,FT,Machine_Learning_Engineer,330000,US,100,US,M
2023,SE,FT,Machine_Learning_Engineer,224880,US,0,US,M
2023,SE,FT,Data_Scientist,224800,US,0,US,M
2023,SE,FT,Data_Engineer,224500,US,0,US,M
2023,MI,FT,Machine_Learning_Researcher,224400,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,224400,US,0,US,M
2023,SE,FT,Data_Lead,225000,US,0,US,M
2023,SE,FT,Data_Scientist,224250,US,0,US,M
2023,SE,FT,Data_Engineer,225000,US,100,US,M
2023,EX,FT,Applied_Machine_Learning_Engineer,225000,US,100,US,M
2023,SE,FT,Data_Scientist,225000,US,0,US,M
2023,SE,FT,Data_Engineer,225000,US,0,US,M
2023,SE,FT,Data_Scientist,225000,US,100,US,M
2023,SE,FT,Data_Engineer,225000,US,0,US,M
2023,SE,FT,Business_Intelligence_Engineer,225000,US,0,US,M
2023,SE,FT,Data_Scientist,225000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,225000,FR,0,FR,M
2023,SE,FT,Business_Intelligence_Engineer,225000,US,0,US,M
2023,SE,FT,Data_Scientist,225000,US,0,US,M
2023,EX,FT,Data_Scientist,225000,US,0,US,M
2023,SE,FT,Business_Intelligence_Engineer,225000,US,0,US,M
2023,SE,FT,Data_Scientist,225000,US,0,US,M
2023,SE,FT,Research_Engineer,225000,FR,0,FR,M
2023,SE,FT,Machine_Learning_Engineer,225000,US,100,US,M
2023,SE,FT,Data_Engineer,225000,US,0,US,M
2023,EX,FT,Director_of_Data_Science,225000,US,100,US,M
2023,SE,FT,Business_Intelligence_Engineer,225000,US,0,US,M
2023,SE,FT,Data_Science_Manager,224000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,224000,US,0,US,M
2023,SE,FT,Data_Scientist,224000,CA,0,CA,M
2023,MI,FT,Applied_Scientist,222200,US,0,US,L
2023,MI,FT,Applied_Scientist,222200,US,0,US,L
2023,SE,FT,Applied_Scientist,222200,US,0,US,L
2023,SE,FT,Applied_Scientist,222200,US,0,US,L
2023,SE,FT,Applied_Scientist,222200,US,0,US,L
2023,SE,FT,Applied_Scientist,222200,US,0,US,L
2023,SE,FT,Applied_Scientist,222200,US,0,US,L
2023,MI,FT,Applied_Scientist,222200,US,0,US,L
2023,SE,FT,Applied_Scientist,222200,US,0,US,L
2023,MI,FT,Applied_Scientist,222200,US,0,US,L
2023,MI,FT,Applied_Scientist,222200,US,0,US,L
2023,SE,FT,Applied_Scientist,222200,US,0,US,L
2023,SE,FT,Applied_Scientist,222200,US,0,US,L
2023,SE,FT,Applied_Scientist,222200,US,0,US,L
2023,MI,FT,Applied_Scientist,222200,US,0,US,L
2023,MI,FT,Applied_Scientist,222200,US,0,US,L
2023,MI,FT,Applied_Scientist,222200,US,0,US,L
2023,MI,FT,Applied_Scientist,222200,US,0,US,L
2023,MI,FT,Applied_Scientist,222200,US,0,US,L
2023,MI,FT,Applied_Scientist,222200,US,0,US,L
2023,SE,FT,Data_Scientist,223800,US,0,US,M
2023,SE,FT,Data_Scientist,223800,US,0,US,M
2023,SE,FT,Data_Analyst,223602,US,0,US,M
2023,MI,FT,Data_Science,223600,US,0,US,L
2023,SE,FT,Machine_Learning_Engineer,223600,US,0,US,L
2023,SE,FT,Machine_Learning_Engineer,223600,US,0,US,L
2023,SE,FT,Data_Scientist,223400,US,100,US,M
2023,SE,FT,Data_Scientist,223290,US,0,US,M
2023,SE,FT,Data_Engineer,223250,US,0,US,M
2023,SE,FT,Data_Engineer,223250,US,0,US,M
2023,SE,FT,Data_Analyst,223100,US,0,US,L
2023,SE,FT,AI_Engineer,223000,US,0,US,M
2023,SE,FT,Data_Scientist,222800,US,0,US,M
2023,SE,FT,Data_Scientist,222750,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,222405,US,0,US,M
2023,MI,FT,Applied_Scientist,222200,US,0,US,L
2023,MI,FT,Applied_Scientist,222200,US,0,US,L
2023,SE,FT,Data_Scientist,225000,US,0,US,M
2023,MI,FT,Applied_Scientist,222200,US,0,US,L
2023,SE,FT,Business_Intelligence_Engineer,225000,US,0,US,M
2023,SE,FT,Data_Scientist,225000,US,0,US,M
2023,SE,FT,Data_Scientist,226600,US,0,US,M
2023,SE,FT,Data_Engineer,226600,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,226600,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,226600,US,0,US,M
2023,SE,FT,Data_Engineer,226600,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,226600,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,226600,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,226600,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,226600,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,226600,US,0,US,M
2023,SE,FT,Head_of_Data,226500,US,100,US,M
2023,SE,FT,Data_Scientist,226000,US,100,US,M
2023,SE,FT,Data_Scientist,226000,US,100,US,M
2023,SE,FT,Data_Scientist,226000,US,100,US,M
2023,SE,FT,ML_Engineer,226000,US,100,US,M
2023,SE,FT,Data_Science_Lead,225900,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,226600,US,0,US,M
2023,SE,FT,Data_Engineer,225500,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,226600,US,0,US,M
2023,SE,FT,Data_Scientist,226600,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,227000,US,100,US,M
2023,SE,FT,Data_Analyst,227000,US,0,US,M
2023,SE,FT,Data_Engineer,226700,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,226700,CA,100,CA,M
2023,SE,FT,Data_Engineer,226700,US,0,US,M
2023,SE,FT,Data_Engineer,226700,US,0,US,M
2023,SE,FT,Data_Engineer,226700,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,226600,US,0,US,M
2023,SE,FT,Data_Engineer,226700,US,0,US,M
2023,SE,FT,Data_Engineer,226700,US,0,US,M
2023,SE,FT,Data_Engineer,226700,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,226600,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,226600,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,226600,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,226600,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,226600,US,0,US,M
2023,SE,FT,Data_Engineer,226700,US,0,US,M
2023,SE,FT,Data_Engineer,225500,US,0,US,M
2023,SE,FT,Data_Engineer,225500,US,0,US,M
2023,SE,FT,Data_Engineer,225500,US,0,US,M
2023,SE,FT,Data_Scientist,225000,US,0,US,M
2023,SE,FT,Business_Intelligence_Engineer,225000,US,0,US,M
2023,SE,FT,Data_Engineer,225000,US,0,US,M
2023,SE,FT,Data_Scientist,225000,US,100,US,M
2023,SE,FT,Data_Scientist,225000,US,100,US,M
2023,MI,FT,AI_Engineer,225000,US,0,US,M
2023,SE,FT,Data_Scientist,225000,US,100,US,M
2023,SE,FT,Data_Engineer,225000,US,100,US,M
2023,MI,FT,Data_Science_Lead,225000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,225000,US,0,US,M
2023,SE,FT,Data_Scientist,225000,US,0,US,M
2023,SE,FT,Research_Engineer,225000,US,0,US,M
2023,SE,FT,Data_Scientist,225000,US,0,US,M
2023,SE,FT,Business_Intelligence_Engineer,225000,US,0,US,M
2023,SE,FT,Business_Intelligence_Engineer,225000,US,0,US,M
2023,SE,FT,Data_Scientist,225000,US,0,US,M
2023,SE,FT,Business_Intelligence_Engineer,225000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,225000,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,225000,US,0,US,M
2023,EX,FT,Data_Engineer,225000,US,0,US,M
2023,SE,FT,Data_Engineer,225500,US,0,US,M
2023,SE,FT,Data_Engineer,225500,US,0,US,M
2023,SE,FT,Data_Engineer,225500,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,225300,US,0,US,M
2023,SE,FT,Machine_Learning_Engineer,225300,US,0,US,M
2023,SE,FT,Data_Engineer,225300,US,0,US,M
2023,MI,FT,Data_Scientist,225300,US,0,US,M
2023,MI,FT,Machine_Learning_Engineer,225300,US,0,US,M
2023,SE,FT,Data_Scientist,225100,US,100,US,M
2023,SE,FT,Business_Intelligence_Engineer,225000,US,0,US,M
2023,SE,FT,Business_Intelligence_Engineer,225000,US,0,US,M
